,lambda,ag_s,ae_s,ae_v,ae_t
3162,1412.2032113714135,218.70016326056896,88.39198756324107,-196.83290711248097,7.848936683150246
3163,1412.4980257962623,218.6897169106817,88.31690078060085,-196.87698459968476,7.843496317796761
3164,1412.792840221111,218.67927813970235,88.24179187207314,-196.92109761707573,7.83805719653816
3165,1413.0876546459594,218.66884694006527,88.16666080171979,-196.96524617364648,7.832619315551584
3166,1413.3824690708082,218.65842330421427,88.09150753359255,-197.00943027843698,7.827182671019821
3167,1413.6772834956569,218.64800722460316,88.0163320317343,-197.05364994053534,7.821747259131366
3168,1413.9720979205053,218.63759869369534,87.94113426017802,-197.09790516907762,7.816313076080364
3169,1414.266912345354,218.62719770396367,87.86591418294731,-197.14219597324785,7.8108801180665886
3170,1414.5617267702028,218.61680424789114,87.79067176405583,-197.18652236227805,7.8054483812954505
3171,1414.8565411950512,218.60641831796983,87.71540696750769,-197.23088434544812,7.800017861978045
3172,1415.1513556199002,218.5960399067018,87.64011975729673,-197.27528193208678,7.794588556330994
3173,1415.4461700447487,218.58566900659858,87.56481009740719,-197.3197151315696,7.789160460576636
3174,1415.7409844695972,218.57530561018115,87.48947795181294,-197.36418395332146,7.783733570942839
3175,1416.035798894446,218.56494970998034,87.41412328447761,-197.40868840681483,7.7783078836631026
3176,1416.3306133192946,218.55460129853626,87.33874605935497,-197.45322850157075,7.7728833949765255
3177,1416.6254277441433,218.5442603683986,87.26334624038788,-197.4978042471582,7.767460101127758
3178,1416.920242168992,218.53392691212704,87.18792379150906,-197.54241565319467,7.762037998367046
3179,1417.2150565938405,218.52360092228983,87.1124786766406,-197.58706272934577,7.75661708295018
3180,1417.5098710186892,218.5132823914658,87.03701085969377,-197.63174548532575,7.751197351138513
3181,1417.804685443538,218.50297131224235,86.96152030456949,-197.67646393089703,7.745778799198976
3182,1418.0994998683864,218.49266767721707,86.8860069751574,-197.7212180758708,7.740361423403978
3183,1418.394314293235,218.48237147899613,86.81047083533645,-197.76600793010613,7.734945220031512
3184,1418.6891287180838,218.47208271019605,86.73491184897449,-197.81083350351142,7.729530185365073
3185,1418.9839431429323,218.46180136344222,86.6593299799283,-197.85569480604303,7.724116315693679
3186,1419.2787575677812,218.4515274313698,86.58372519204327,-197.90059184770627,7.718703607311845
3187,1419.5735719926297,218.44126090662257,86.50809744915382,-197.9455246385545,7.713292056519608
3188,1419.8683864174782,218.43100178185492,86.43244671508259,-197.99049318869058,7.707881659622461
3189,1420.1632008423271,218.4207500497295,86.35677295364086,-198.03549750826554,7.702472412931426
3190,1420.4580152671756,218.4105057029187,86.28107612862838,-198.08053760747933,7.697064312762965
3191,1420.7528296920243,218.40026873410469,86.20535620383313,-198.1256134965809,7.691657355439027
3192,1421.047644116873,218.39003913597796,86.12961314303124,-198.17072518586758,7.686251537287
3193,1421.3424585417215,218.37981690123914,86.05384690998729,-198.21587268568612,7.6808468546397775
3194,1421.6372729665702,218.36960202259792,85.97805746845326,-198.2610560064317,7.675443303835621
3195,1421.932087391419,218.3593944927732,85.90224478216956,-198.30627515854886,7.670040881218311
3196,1422.2269018162674,218.34919430449307,85.8264088148644,-198.35153015253093,7.664639583136999
3197,1422.521716241116,218.33900145049518,85.75054953025344,-198.39682099892062,7.659239405946305
3198,1422.8165306659648,218.3288159235256,85.6746668920402,-198.44214770830925,7.653840346006218
3199,1423.1113450908133,218.31863771634082,85.59876086391579,-198.48751029133766,7.648442399682198
3200,1423.406159515662,218.3084668217058,85.52283140955836,-198.53290875869592,7.643045563345033
3201,1423.7009739405107,218.29830323239457,85.44687849263391,-198.5783431211229,7.637649833370964
3202,1423.9957883653592,218.2881469411907,85.37090207679545,-198.62381338940722,7.632255206141596
3203,1424.2906027902081,218.27799794088665,85.29490212568292,-198.66931957438683,7.62686167804391
3204,1424.5854172150566,218.26785622428437,85.21887860292398,-198.71486168694872,7.62146924547027
3205,1424.8802316399053,218.25772178419433,85.14283147213237,-198.76043973802967,7.616077904818403
3206,1425.175046064754,218.24759461343695,85.06676069690945,-198.80605373861562,7.61068765249141
3207,1425.4698604896025,218.2374747048409,84.9906662408429,-198.8517036997422,7.605298484897713
3208,1425.7646749144512,218.22736205124465,84.91454806750713,-198.8973896324948,7.5999103984511
3209,1426.0594893393,218.21725664549527,84.83840614046325,-198.94311154800795,7.594523389570692
3210,1426.3543037641484,218.20715848044895,84.76224042325873,-198.98886945746622,7.589137454680942
